-4.829762963976911, 0.008325610841147094
-4.083724210830496, 0.007826470163271218
-3.3377808956722106, 0.007423721853398138
-2.5921238944782914, 0.007310150647533473
-1.8463714552962358, 0.007100187073665984
-1.1008098920904388, 0.0070830082358041
-0.35524832888462754, 0.007065829397942203
0.3903132343211695, 0.007048650560080319
1.19768282458422, 0.007355364394406053
1.8812454847565334, 0.007207077620362157
2.627045642932643, 0.006948917862493256
3.620602818272374, 0.007456170769359477
4.365734910531643, 0.007872757587510187
5.110723845808707, 0.008433932957665091
5.855569624103595, 0.009139696879824202
6.600224526422252, 0.01003824553798889
7.344545395782475, 0.011274167484163392
8.132970886253347, 0.012785850680016045
8.860573499003436, 0.01460851050370933
9.57373820333234, 0.018789431858797404
10.316722940858853, 0.021374846957011084
11.059373645426959, 0.024297635343234564
11.739569730568292, 0.027549589350489373
12.35737800287454, 0.03106323432117354
12.91304182921543, 0.03459276971687998
13.406575525289156, 0.038123736682408246
13.838098388580889, 0.041535644757754814
14.207538840599554, 0.04490078821892182
14.57697929261819, 0.04826593168008882
14.945847116708109, 0.052209429349272626
15.314524064821768, 0.05634571175446201
15.683201012935456, 0.06048199415965141
16.05149620909664, 0.065003846036852
16.35832934090753, 0.06885238290785481
16.603414094403746, 0.07231678187666826
16.848498847899975, 0.07578118084548172
17.155427417698974, 0.07953332534848173
17.400082700248674, 0.08343148997330778
